_id,name_name_jac_qgm_3_qgm_3,name_name_jac_dlm_dc0_dlm_dc0,countries_countries_jac_qgm_3_qgm_3,countries_countries_cos_dlm_dc0_dlm_dc0,countries_countries_jac_dlm_dc0_dlm_dc0,countries_countries_mel,countries_countries_lev_dist,countries_countries_lev_sim,countries_countries_nmw,countries_countries_sw,country_count_country_count_exm,country_count_country_count_anm,country_count_country_count_lev_dist,country_count_country_count_lev_sim,status_match,country_overlap,country_count_sim,label
6178124,0.8648648648648649,1.0,0.014705882352941175,0.0,0.0,0.490981240981241,37,0.15909090909090906,-13.0,4.0,0,0.6666666666666667,1.0,0.0,0,0.0,1,1
6856448,,,0.0,0.0,0.0,0.3611111111111111,15,0.0625,-3.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
3800604,0.5555555555555556,0.5,0.11666666666666667,0.0,0.0,0.5045484080571799,26,0.3157894736842105,-1.0,10.0,0,0.6666666666666667,1.0,0.0,1,0.0,1,1
7270154,,,0.0,0.0,0.0,0.4777777777777778,18,0.09999999999999998,-12.0,1.0,0,0.5,1.0,0.0,0,0.0,1,0
2430061,,,0.022727272727272728,0.0,0.0,0.3636363636363636,30,0.09090909090909094,-21.0,3.0,0,0.5,1.0,0.0,1,0.0,1,0
5677857,,,0.027777777777777776,0.0,0.0,0.3296296296296297,15,0.16666666666666666,0.0,3.0,1,1.0,0.0,1.0,1,0.0,1,0
2111491,,,0.0,0.0,0.0,0.5162147793726741,27,0.1818181818181817,-9.0,4.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
7278001,,,0.15384615384615385,0.0,0.0,0.7301075268817204,22,0.29032258064516125,-12.0,9.0,0,0.5,1.0,0.0,0,0.0,1,0
8236738,,,0.0,0.0,0.0,0.0,30,0.0,-28.0,0.0,0,0.0,1.0,0.0,1,0.0,1,0
8647085,,,0.0,0.0,0.0,0.0,14,0.0,-12.0,0.0,0,0.0,1.0,0.0,0,0.0,1,0
2034916,,,0.0,0.0,0.0,0.44166666666666665,15,0.0625,-5.0,2.0,1,1.0,0.0,1.0,1,0.0,1,0
2037021,,,0.0,0.0,0.0,0.4958333333333334,14,0.125,-4.0,1.0,1,1.0,0.0,1.0,1,0.0,1,0
2596142,0.10294117647058824,0.125,0.04477611940298507,0.0,0.0,0.4659493957459653,92,0.15596330275229353,-55.0,8.0,0,0.4444444444444444,1.0,0.0,1,0.5,0,0
8958738,0.15,0.5,0.0,0.0,0.0,0.4726495726495726,32,0.17948717948717952,-2.0,6.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
8982475,0.14285714285714285,0.5,0.2325581395348837,0.0,0.0,0.7045454545454546,23,0.303030303030303,-9.0,12.0,1,1.0,0.0,1.0,1,1.0,1,0
4885638,,,0.09333333333333334,0.0,0.0,0.4402930402930403,61,0.12857142857142856,-48.0,9.0,0,0.33333333333333337,1.0,0.0,1,1.0,0,0
8232951,,,0.0,0.0,0.0,0.0,9,0.0,-7.0,0.0,0,0.0,1.0,0.0,0,0.0,1,0
5701567,,,0.0,0.0,0.0,0.4083333333333334,9,0.09999999999999998,-1.0,1.0,1,1.0,0.0,1.0,1,0.0,1,0
7689705,,,0.0,0.0,0.0,0.4640522875816993,32,0.058823529411764726,-26.0,1.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
2111709,,,0.011111111111111113,0.0,0.0,0.4233555796055796,53,0.15873015873015872,-21.0,6.0,1,1.0,0.0,1.0,0,0.0,1,0
3379785,0.5609756097560976,0.6,0.0,0.0,0.0,0.475,21,0.125,-9.0,3.0,0,0.5,1.0,0.0,1,0.0,1,1
2434448,,,0.0,0.0,0.0,0.4037037037037037,9,0.09999999999999998,0.0,1.0,1,1.0,0.0,1.0,1,0.0,1,0
1376132,,,0.0,0.0,0.0,0.5043290043290044,30,0.09090909090909094,-9.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
8128359,0.03571428571428571,0.0,0.0,0.0,0.0,0.3531746031746032,19,0.09523809523809523,-7.0,1.0,1,1.0,0.0,1.0,1,0.0,1,0
8491889,0.7826086956521741,1.0,0.0,0.0,0.0,0.4283224400871459,79,0.12222222222222225,-49.0,4.0,1,1.0,0.0,1.0,1,0.0,1,1
9083783,,,0.0,0.0,0.0,0.3833333333333333,15,0.0,-3.0,1.0,1,1.0,0.0,1.0,1,0.0,1,0
1348381,,,0.0,0.0,0.0,0.3958333333333333,15,0.0625,-7.0,1.0,1,1.0,0.0,1.0,1,0.0,1,1
9039465,0.12121212121212124,0.3333333333333333,0.0,0.0,0.0,0.37222222222222223,18,0.09999999999999998,-8.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
2103731,,,0.0,0.0,0.0,0.3979076479076479,28,0.1515151515151515,-14.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
7270178,,,0.0,0.0,0.0,0.5166666666666667,18,0.09999999999999998,0.0,4.0,0,0.5,1.0,0.0,0,0.0,1,0
5701602,,,0.0,0.0,0.0,0.28703703703703703,16,0.11111111111111116,-8.0,2.0,1,1.0,0.0,1.0,1,0.0,1,1
2430059,,,0.0,0.0,0.0,0.5026455026455027,7,0.2222222222222222,0.0,2.0,1,1.0,0.0,1.0,1,0.0,1,0
8022737,0.13333333333333333,0.16666666666666666,0.0,0.0,0.0,0.4162387177093059,145,0.052287581699346435,-131.0,3.0,0,0.16666666666666666,1.0,0.0,0,0.0,0,0
7278137,,,0.0,0.0,0.0,0.4318996415770609,28,0.09677419354838712,-22.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
1227050,0.1724137931034483,0.3333333333333333,0.0,0.0,0.0,0.3857142857142857,22,0.12,-8.0,3.0,1,1.0,0.0,1.0,1,0.0,1,0
7689617,,,0.0,0.0,0.0,0.4640522875816993,32,0.058823529411764726,-26.0,1.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
6186036,0.5581395348837209,0.5,0.0,0.0,0.0,0.4606060606060606,9,0.1818181818181817,1.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
4889882,,,0.14,0.0,0.0,0.6322843822843823,37,0.15909090909090906,-26.0,9.0,0,0.5,1.0,0.0,0,1.0,1,0
4414775,,,0.01282051282051282,0.0,0.0,0.5419926969222745,68,0.04225352112676062,-59.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
5672292,0.3235294117647059,0.6666666666666666,0.0,0.0,0.0,0.31025641025641026,15,0.0,-2.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
6241118,,,0.0,0.0,0.0,0.3561507936507937,15,0.0625,-1.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
8970546,,,0.0,0.0,0.0,0.3263888888888889,26,0.1333333333333333,-10.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
8974564,0.16666666666666666,0.5,0.2325581395348837,0.0,0.0,0.7045454545454546,23,0.303030303030303,-9.0,12.0,1,1.0,0.0,1.0,1,1.0,1,0
8958732,,,0.0,0.0,0.0,0.483974358974359,36,0.07692307692307687,-28.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
2099509,0.35714285714285715,0.5,0.0,0.0,0.0,0.3794261294261294,35,0.10256410256410252,-21.0,2.0,0,0.5,1.0,0.0,1,0.0,1,0
532293,0.0,0.0,0.0,0.0,0.0,0.3912037037037037,65,0.0972222222222222,-49.0,2.0,0,0.1428571428571429,1.0,0.0,1,0.0,0,1
3294190,,,0.0,0.0,0.0,0.4382660237090617,72,0.08860759493670889,-60.0,3.0,0,0.16666666666666666,1.0,0.0,1,0.0,0,0
2820516,0.2631578947368421,0.2857142857142857,0.0,0.0,0.0,0.3561643835616439,68,0.06849315068493156,-58.0,3.0,0,0.2,1.0,0.0,1,0.0,0,1
1167881,,,0.0,0.0,0.0,0.36984126984126986,19,0.09523809523809523,-9.0,1.0,0,0.5,1.0,0.0,1,0.0,1,0
5619393,,,0.0,0.0,0.0,0.4962962962962963,12,0.2,-3.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
2107387,0.21428571428571427,0.25,0.011764705882352941,0.0,0.0,0.4941907765437178,54,0.16923076923076918,-21.0,7.0,1,1.0,0.0,1.0,1,0.0,1,0
8882367,,,0.0,0.0,0.0,0.4320987654320987,25,0.07407407407407407,-16.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
9181036,0.1,0.25,0.0,0.0,0.0,0.3842592592592592,25,0.07407407407407407,-17.0,1.0,0,0.5,1.0,0.0,1,0.0,1,0
1777543,0.14634146341463414,0.25,0.0,0.0,0.0,0.4527027027027027,33,0.10810810810810813,-25.0,3.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
3808519,0.5555555555555556,0.5,0.0,0.0,0.0,0.0,27,0.0,-25.0,0.0,0,0.0,1.0,0.0,1,0.0,0,1
4616327,0.43333333333333335,0.6666666666666666,0.06976744186046513,0.0,0.0,0.4953703703703704,21,0.125,-3.0,5.0,0,0.5,1.0,0.0,1,1.0,1,1
2111499,,,0.019230769230769232,0.0,0.0,0.4016414141414142,27,0.1818181818181817,-7.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
685608,0.09859154929577464,0.125,0.0,0.0,0.0,0.5198648577892784,81,0.1649484536082474,-38.0,6.0,0,0.125,1.0,0.0,1,0.0,0,0
8958734,0.16666666666666666,0.5,0.15873015873015872,0.0,0.0,0.5032908268202386,34,0.1282051282051282,-4.0,12.0,0,0.33333333333333337,1.0,0.0,1,1.0,0,0
1532106,0.13131313131313133,0.13333333333333333,0.0,0.0,0.0,0.4166317260656884,48,0.0943396226415094,-39.0,3.0,0,0.2,1.0,0.0,1,0.0,0,0
1780646,0.15,0.25,0.0,0.0,0.0,0.4527027027027027,33,0.10810810810810813,-25.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
7273457,0.0,0.0,0.0,0.0,0.0,0.5261904761904762,17,0.15000000000000002,-10.0,2.0,0,0.5,1.0,0.0,1,0.0,1,0
3012210,0.8076923076923077,1.0,0.0,0.0,0.0,0.4320987654320987,24,0.11111111111111116,-15.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,1
1377459,,,0.0,0.0,0.0,0.4765370829886959,29,0.06451612903225812,0.0,3.0,0,0.5,1.0,0.0,1,0.0,1,0
1356296,,,0.0,0.0,0.0,0.4078282828282829,30,0.09090909090909094,-14.0,3.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,1
4889501,,,0.0,0.0,0.0,0.27855477855477856,11,0.15384615384615385,0.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
5705610,,,0.0,0.0,0.0,0.4083333333333334,9,0.09999999999999998,-1.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
2111490,,,0.019230769230769232,0.0,0.0,0.4016414141414142,27,0.1818181818181817,-7.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
6178112,0.6511627906976745,0.5,0.015384615384615384,0.0,0.0,0.5306637806637807,35,0.20454545454545456,-14.0,3.0,0,0.6666666666666667,1.0,0.0,0,0.0,1,0
9118003,0.8275862068965517,1.0,0.0,0.0,0.0,0.4412037037037037,72,0.09999999999999998,-57.0,4.0,0,0.2,1.0,0.0,1,0.0,0,1
8586254,,,0.0,0.0,0.0,0.3492753623188405,35,0.125,-12.0,3.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,1
6898617,0.2571428571428571,0.3333333333333333,0.0,0.0,0.0,0.43357214680744094,34,0.1282051282051282,-17.0,2.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
6181280,,,0.0,0.0,0.0,0.4121212121212121,39,0.11363636363636365,-29.0,3.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
7281347,0.0,0.0,0.07692307692307693,0.0,0.0,0.4834869431643625,26,0.16129032258064513,-19.0,5.0,0,0.5,1.0,0.0,1,1.0,1,0
8884327,,,0.0,0.0,0.0,0.4466230936819173,17,0.0,-8.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
2027001,,,0.0,0.0,0.0,0.5102564102564102,12,0.07692307692307687,-2.0,2.0,1,1.0,0.0,1.0,1,0.0,1,0
2029107,,,0.0,0.0,0.0,0.4512820512820513,12,0.07692307692307687,-2.0,1.0,1,1.0,0.0,1.0,1,0.0,1,0
5054359,,,0.0,0.0,0.0,0.41798941798941797,8,0.11111111111111116,-1.0,1.0,1,1.0,0.0,1.0,1,0.0,1,1
781520,,,0.0,0.0,0.0,0.3941798941798942,13,0.0714285714285714,-4.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
7274045,,,0.0,0.0,0.0,0.4318996415770609,28,0.09677419354838712,-22.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
2103781,,,0.0,0.0,0.0,0.3702380952380953,19,0.05000000000000005,-5.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
3371870,0.5609756097560976,0.6,0.0,0.0,0.0,0.475,21,0.125,-9.0,3.0,0,0.5,1.0,0.0,1,0.0,1,1
5062274,,,0.0,0.0,0.0,0.4702380952380952,14,0.125,-7.0,1.0,1,1.0,0.0,1.0,1,0.0,1,1
8879971,,,0.0,0.0,0.0,0.0,17,0.0,-15.0,0.0,0,0.0,1.0,0.0,1,0.0,1,0
5988122,,,0.0,0.0,0.0,0.4142857142857143,9,0.09999999999999998,-2.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
1382262,,,0.0,0.0,0.0,0.5256213320729449,26,0.16129032258064513,-5.0,4.0,0,0.5,1.0,0.0,0,0.0,1,0
6186034,,,0.0,0.0,0.0,0.3803030303030303,19,0.05000000000000005,-8.0,1.0,0,0.5,1.0,0.0,0,0.0,1,0
4414779,0.206896551724138,0.25,0.015625,0.0,0.0,0.544973544973545,60,0.04761904761904767,-51.0,3.0,0,0.5,1.0,0.0,0,0.0,1,0
4889863,0.21739130434782608,0.3333333333333333,0.14,0.0,0.0,0.6322843822843823,37,0.15909090909090906,-26.0,9.0,0,0.5,1.0,0.0,0,1.0,1,0
8966646,0.1,0.25,0.15873015873015872,0.0,0.0,0.5032908268202386,34,0.1282051282051282,-4.0,12.0,0,0.33333333333333337,1.0,0.0,1,1.0,0,0
5697695,,,0.0,0.0,0.0,0.3074074074074074,9,0.09999999999999998,0.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
5043526,,,0.0,0.0,0.0,0.0,15,0.0,-13.0,0.0,0,0.0,1.0,0.0,1,0.0,1,0
7689638,0.06666666666666668,0.2,0.0,0.0,0.0,0.4048293391430646,28,0.17647058823529416,-1.0,3.0,0,0.6666666666666667,1.0,0.0,0,0.0,1,0
7273448,,,0.0,0.0,0.0,0.5261904761904762,17,0.15000000000000002,-10.0,2.0,0,0.5,1.0,0.0,1,0.0,1,0
1376135,0.0,0.0,0.0,0.0,0.0,0.4826839826839826,30,0.09090909090909094,-9.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
7278058,0.0,0.0,0.4418604651162791,0.0,0.0,0.8876941457586618,7,0.7741935483870968,20.0,22.0,1,1.0,0.0,1.0,0,1.0,1,0
7273442,0.0,0.0,0.0,0.0,0.0,0.5203703703703704,24,0.11111111111111116,-5.0,4.0,1,1.0,0.0,1.0,1,0.0,1,0
4143494,,,0.0,0.0,0.0,0.3996376811594203,21,0.08695652173913049,-11.0,2.0,0,0.5,1.0,0.0,1,0.0,1,0
4414699,,,0.0,0.0,0.0,0.3645833333333333,29,0.09375,-20.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
1364211,,,0.0,0.0,0.0,0.4078282828282829,30,0.09090909090909094,-14.0,3.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,1
8982477,,,0.0,0.0,0.0,0.3958333333333333,15,0.0625,-7.0,1.0,1,1.0,0.0,1.0,1,0.0,1,0
4885577,0.2380952380952381,0.5,0.10144927536231883,0.0,0.0,0.6075808249721293,62,0.10144927536231883,-51.0,9.0,0,0.33333333333333337,1.0,0.0,1,1.0,0,0
4889510,,,0.0,0.0,0.0,0.27855477855477856,11,0.15384615384615385,0.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
4414776,0.206896551724138,0.25,0.018518518518518517,0.0,0.0,0.5493827160493827,51,0.05555555555555558,-42.0,3.0,0,0.5,1.0,0.0,0,0.0,1,0
6178320,0.15,0.2,0.0,0.0,0.0,0.4053030303030303,41,0.06818181818181822,-33.0,2.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
4414984,0.35714285714285715,0.5,0.027777777777777776,0.0,0.0,0.5879629629629629,21,0.125,-12.0,3.0,1,1.0,0.0,1.0,0,0.0,1,0
5705609,,,0.0,0.0,0.0,0.28030303030303033,20,0.09090909090909094,-12.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
6617125,,,0.0,0.0,0.0,0.42777777777777776,18,0.09999999999999998,-3.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
3408373,0.1375,0.08333333333333333,0.0,0.0,0.0,0.4555555555555556,11,0.08333333333333337,-1.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
7692915,,,0.0,0.0,0.0,0.3907563025210084,30,0.11764705882352945,-23.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
4414916,,,0.0,0.0,0.0,0.292022792022792,12,0.07692307692307687,-3.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
7273810,,,0.0,0.0,0.0,0.4685185185185185,16,0.2,-7.0,3.0,0,0.5,1.0,0.0,1,0.0,1,0
8777688,0.5862068965517241,0.5,0.0,0.0,0.0,0.0,34,0.0,-32.0,0.0,0,0.0,1.0,0.0,1,0.0,1,1
9181031,0.075,0.14285714285714285,0.0,0.0,0.0,0.3842592592592592,25,0.07407407407407407,-17.0,1.0,0,0.5,1.0,0.0,1,0.0,1,0
1136401,0.6875,1.0,0.10638297872340426,0.0,0.0,0.5872053872053872,25,0.2424242424242425,-10.0,7.0,0,0.5,1.0,0.0,1,0.0,1,1
8862190,0.0,0.0,0.0,0.0,0.0,0.3886494252873563,79,0.09195402298850576,-63.0,3.0,1,1.0,0.0,1.0,1,0.0,1,0
9100153,0.7619047619047619,1.0,0.0,0.0,0.0,0.3676767676767677,19,0.13636363636363635,-9.0,2.0,0,0.5,1.0,0.0,1,0.0,1,1
7689629,0.18867924528301888,0.125,0.0,0.0,0.0,0.4904474610356964,29,0.1470588235294118,-16.0,2.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
2103586,0.35714285714285715,0.5,0.0,0.0,0.0,0.38077601410934747,25,0.07407407407407407,-11.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
6186029,0.4814814814814815,0.4,0.0,0.0,0.0,0.3580542264752791,17,0.10526315789473684,-6.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
7402395,,,0.0,0.0,0.0,0.3861111111111111,28,0.06666666666666665,-20.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
1848219,0.8076923076923077,1.0,0.023809523809523808,0.0,0.0,0.4476190476190477,17,0.15000000000000002,1.0,4.0,1,1.0,0.0,1.0,1,0.0,1,1
7692899,,,0.0,0.0,0.0,0.4640522875816993,32,0.058823529411764726,-26.0,1.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
852100,,,0.0,0.0,0.0,0.45595238095238105,31,0.11428571428571432,-23.0,2.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
8982481,0.15789473684210525,0.5,0.0,0.0,0.0,0.4027777777777777,15,0.0625,-3.0,2.0,1,1.0,0.0,1.0,1,0.0,1,0
6241894,0.06382978723404255,0.0,0.0,0.0,0.0,0.3746031746031746,27,0.09999999999999998,-13.0,2.0,1,1.0,0.0,1.0,1,0.0,1,0
1374321,,,0.0,0.0,0.0,0.5043290043290044,30,0.09090909090909094,-9.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
2111698,0.7619047619047619,1.0,0.013888888888888888,0.0,0.0,0.4605672105672106,36,0.1818181818181817,-4.0,6.0,0,0.6666666666666667,1.0,0.0,0,0.0,1,0
8884336,,,0.0,0.0,0.0,0.4490740740740741,14,0.125,-5.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
6064555,,,0.0,0.0,0.0,0.5,12,0.2,-2.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
2426555,,,0.022727272727272728,0.0,0.0,0.3636363636363636,30,0.09090909090909094,-21.0,3.0,0,0.5,1.0,0.0,1,0.0,1,0
6064556,,,0.0,0.0,0.0,0.5,12,0.2,-2.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
7938726,0.08695652173913042,0.16666666666666666,0.0,0.0,0.0,0.0,12,0.0,-10.0,0.0,0,0.0,1.0,0.0,1,0.0,1,0
695421,0.15789473684210525,0.2,0.009433962264150943,0.0,0.0,0.4788191190253046,88,0.09278350515463918,-66.0,5.0,0,0.125,1.0,0.0,1,0.0,0,0
